date,poster_id,post_id,reactions,link,comments,domain,shares,share_id,has_images,video_id,institution,interest,publication
2018-04-10 14:07:46,633276182,1181463198654374,4,,0,,0,,True,,,,
2018-04-10 15:17:24,550077579,1181491351984892,11,https://www.uusimaa2019.fi/uusimaa2019.fi/ajankohtaista/uutiset/muutosjohtajien_muistio_nailla_muutoksilla_valinnanvapaus_pelastetaan.30211.blog,10,www.uusimaa2019.fi,0,,True,,go,special,press_release
2018-04-10 15:27:49,100003747461084,1181495701984457,5,https://www.theguardian.com/commentisfree/2018/apr/10/fat-pride-obesity-public-health-warnings-dangerous-weight-levels,7,www.theguardian.com,0,,True,,private,business,story
2018-04-10 17:11:49,100000707394276,1181568028643891,30,http://vnk.fi/artikkeli/-/asset_publisher/tutkimus-suomi-tarvitsee-lapsistrategian,2,vnk.fi,2,,False,,go,public,press_release
2018-04-10 17:50:17,100000707394276,1181610308639663,13,https://www.mustread.fi/blogit/grafiikka-nuorten-miesten-syrjaytymisesta-ja-syntyvyydesta-johtaa-vaariin-johtopaatoksiin/,3,www.mustread.fi,2,,True,,private,business,story
2018-04-10 18:02:07,564467345,1181614815305879,7,https://www.hs.fi/politiikka/art-2000005636644.html?share=19311ab66c954ead2e2262a32fe92c9f,45,www.hs.fi,7,,True,,private,business,story
2018-04-10 18:26:09,597788039,1181625991971428,3,http://www.uef.fi/-/uusissa-liikuntalajeissa-korostetaan-yhdenvertaisuutta,0,www.uef.fi,0,,True,,university,public,press_release
2018-04-10 20:15:45,100000707394276,1181682451965782,6,http://vnk.fi/artikkeli/-/asset_publisher/hallitus-turvaa-maakuntien-rahoituksen-riittavyyden-ja-uudistuksen-sujuvan-alun,2,vnk.fi,0,,True,,go,public,press_release
2018-04-10 20:49:09,1044138648,1181697521964275,54,https://www.uusisuomi.fi/kotimaa/246041-kansalaisten-sote-pisteytys-yllatti-tietosuojavaltuutettu-reijo-aarnion-vaatii-thllta,30,www.uusisuomi.fi,15,,True,,private,business,story
2018-04-10 22:25:22,1508373059,1181748821959145,8,,0,,2,,False,,,,
2018-04-11 06:58:07,658429380,1181952855272075,43,https://www.hs.fi/mielipide/art-2000005636554.html?share=848a8f41ecda4a4248c2510f3f83f708,0,www.hs.fi,4,,True,,private,business,story
2018-04-11 08:35:08,100000707394276,1181984401935587,22,http://www.ehyt.fi/sites/default/files/tiedostot/Asunto-ensin-asunto-vain-verkkoon.pdf,0,www.ehyt.fi,0,,False,,ngo,special,press_release
2018-04-11 08:39:00,539494276,1181985135268847,40,,9,,0,,True,,,,
2018-04-11 10:18:35,1208610119,1182016165265744,10,https://www.kansanuutiset.fi/artikkeli/3881327-aktiivimalli-iskee-myos-tyokyvyttomiin-ongelma-tunnustetaan-ministeriossa,4,www.kansanuutiset.fi,7,,True,,ngo,political,story
2018-04-11 10:36:38,100003922318310,1182021525265208,0,,5,,0,,False,,,,
2018-04-11 11:04:52,100003922318310,1182028505264510,4,,5,,0,,False,,,,
2018-04-11 11:07:22,100015673061448,1182029081931119,10,https://www.kansanuutiset.fi/artikkeli/3880681-tyovoimapalvelut-ollaan-avaamassa-lahes-kokonaan-yksityisille-hallitus-puskee-lakia-lapi-kiireellisena,5,www.kansanuutiset.fi,7,,True,,ngo,political,story
2018-04-11 11:10:56,762623514,1182029911931036,7,https://helda.helsinki.fi/bitstream/handle/10138/179106/Kelan_Kuntoutustilasto_2016.pdf?sequence=7,0,helda.helsinki.fi,0,,True,,university,public,press_release
2018-04-11 12:19:27,686207698,1182048675262493,6,https://www.ksml.fi/paakirjoitus/nimella/Kolumni-Toimitusjohtajan-pussilla-jonojen-ohi-l%C3%A4hikouluun/1179815?pwbi=3d4529ad202fd1cd6aad30c4a47ed1e6,8,www.ksml.fi,3,,True,,private,business,story
2018-04-11 12:51:03,1232118792,1182056735261687,0,http://tietotrenditblogi.stat.fi/sinunkin-elamallesi-oikea-hinta/,2,tietotrenditblogi.stat.fi,0,,True,,go,public,press_release
2018-04-11 13:16:34,760563448,1182064278594266,9,https://youtu.be/5chp-PRYq-w?t=56s,2,youtu.be,0,,True,,personal,business,story
2018-04-11 14:19:53,687267747,1182088188591875,17,https://www.hs.fi/talous/art-2000005637487.html?ref=rss,2,www.hs.fi,0,,True,,private,business,story
2018-04-11 16:13:29,100000707394276,1182139331920094,16,https://koneensaatio.fi/etta-maailma-muuttuisi-paremmaksi/,0,koneensaatio.fi,0,,True,,,,
2018-04-11 16:14:56,528078506,1182140128586681,24,https://thl.fi/fi/-/sote-keskusten-korvausmalli-huomioisi-asiakkaiden-valiset-erot,14,thl.fi,2,,True,,go,public,press_release
2018-04-11 18:31:27,100000707394276,1182225075244853,6,https://yle.fi/uutiset/3-10154604,0,yle.fi,0,,True,,go,public,story
2018-04-11 20:27:55,100002286848547,1182286695238691,35,https://www.hs.fi/politiikka/art-2000005638108.html,7,www.hs.fi,0,,True,,private,business,story
2018-04-11 20:51:45,100000707394276,1182293905237970,9,http://vnk.fi/artikkeli/-/asset_publisher/hallitus-vahvistaa-kasvua-tyollisyytta-ja-sosiaalista-oikeudenmukaisuutta,7,vnk.fi,0,,True,,go,public,press_release
2018-04-12 08:35:36,100001388726105,1182550425212318,15,https://www.hs.fi/paivanlehti/12042018/art-2000005636564.html,2,www.hs.fi,3,,True,,private,business,story
2018-04-12 09:02:49,100000406594225,1182556488545045,1,https://yle.fi/uutiset/3-9815963?utm_sosurce=whatsapp-share&utm_medium=social,0,yle.fi,0,,True,,go,public,story
2018-04-12 09:28:53,760563448,1182563581877669,14,https://venturebeat.com/2018/04/05/video-games-can-create-beneficial-social-connections-and-take-on-real-issues/amp/?__twitter_impression=true,3,venturebeat.com,0,,True,,,,
2018-04-12 09:34:42,628215979,1182565005210860,11,https://www.oikeusasiamies.fi/fi_FI/-/kansanelakelaitoksen-muutokset-toimeentulotukeen-vaaransivat-laakehoidon-jatkuvuuden-ja-terveyspalveluiden-yhdenvertaisen-saavutettavuuden,0,www.oikeusasiamies.fi,0,,True,,go,public,press_release
2018-04-12 12:13:30,610529080,1182602378540456,9,https://www.webropolsurveys.com/S/5D3EFD235E8EBE79.par,0,www.webropolsurveys.com,0,,False,,,,
2018-04-12 12:44:11,531314236,1182614025205958,13,https://www.hs.fi/kotimaa/art-2000005638758.html?utm_campaign=tf-HS&utm_term=1&utm_source=tf-other&share=955f0c000a72ff05e877a167bf45dd42,10,www.hs.fi,6,,True,,private,business,story
2018-04-12 13:36:45,100001388726105,1182631875204173,7,,3,,0,,False,,,,
2018-04-12 13:46:45,100000707394276,1182634858537208,0,http://stm.fi/artikkeli/-/asset_publisher/hallituksen-kehysriihesta-toimenpiteita-eriarvoisuuden-vahentamiseksi,1,stm.fi,0,,False,,go,public,press_release
2018-04-12 14:38:58,100001388726105,1182668035200557,8,,1,,0,,False,,,,
2018-04-12 15:23:07,100000707394276,1182683755198985,14,https://koneensaatio.fi/hiljaisuutta-tavaratalojen-valissa/,1,koneensaatio.fi,0,,True,,,,
2018-04-12 15:50:49,1163965000,1182695185197842,11,,1,,0,,True,,,,
2018-04-12 16:01:22,100000707394276,1182699131864114,21,http://stm.fi/artikkeli/-/asset_publisher/osatyokykyisten-tyomarkkinatilanne-ja-tyollistymispalvelut-kartoitetaan,7,stm.fi,5,,True,,go,public,press_release
2018-04-12 18:48:13,100000707394276,1182803458520348,4,https://www.sak.fi/aineistot/blogi/rahaa-taivaasta-vastikkeeton-tonni-tuskin-kannustaa-toihin,19,www.sak.fi,0,,True,,ngo,labour,press_release
2018-04-12 21:03:19,1053593917,1182879811846046,15,https://yle.fi/uutiset/3-10157542,2,yle.fi,0,,True,,go,public,story
2018-04-13 03:50:31,100000758536771,1183095248491169,2,,0,,0,,True,,,,
2018-04-13 06:58:14,1163965000,1183178588482835,14,https://www.hs.fi/kotimaa/art-2000005639387.html?share=de8b16aa8e3f280360570decf686539f,8,www.hs.fi,0,,True,,private,business,story
2018-04-13 06:59:36,679678271,1183178888482805,8,https://yle.fi/uutiset/3-10152925,0,yle.fi,0,,True,,go,public,story
2018-04-13 07:58:59,563822140,1183202868480407,9,,3,,0,,True,,,,
2018-04-13 09:50:09,100000707394276,1183248098475884,11,https://sdp.fi/fi/blog/sdp-esittaa-sosiaaliturvan-uudistamista-yleisturva-mallin-pohjalta/,6,sdp.fi,0,,True,,,,
2018-04-13 13:11:10,100000704092481,1183317945135566,1,https://www.maaseuduntulevaisuus.fi/puheenaiheet/kolumni/artikkeli-1.230991?utm_medium=social&utm_source=facebook&utm_campaign=Politiikan+uutiset%2Fpolitiikka+maalis-huhtikuu+%28xxxx+ROSI%29&utm_content=Politiikan+uutiset%2Fpolitiikka+maalis-huhtikuu+%28xxxx+ROSI%29+-+Politiikan+uutiset%2Fpolitiikka+18-65+Suomi+-+Link+Post+-+&utm_id=5acf1c5be1c75c025a2aa536,0,www.maaseuduntulevaisuus.fi,0,,True,,private,business,story
2018-04-13 13:24:02,760563448,1183327415134619,11,,2,,0,,True,,,,
2018-04-13 14:23:34,100000707394276,1183361995131161,4,http://mattivanhanen.fi/outoa-etta-perusturvan-parantaminen-toteutuu-aina-kesk-kok-yhteistyolla/,11,mattivanhanen.fi,0,,True,,,,
2018-04-13 21:33:57,100000707394276,1183569921777035,1,https://www.uusisuomi.fi/kotimaa/246267-asmo-maanselka-sdpn-malli-maksaisi-todellisuudessa-miljardeja#.WtD3_nJjECg.facebook,3,www.uusisuomi.fi,0,,True,,private,business,story
2018-04-14 07:31:00,100000707394276,1183781411755886,5,https://www.hs.fi/mielipide/art-2000005640515.html,10,www.hs.fi,0,,True,,private,business,story
2018-04-14 08:00:16,100000707394276,1183790938421600,2,,2,,0,,True,,,,
2018-04-14 08:16:52,100000707394276,1183796305087730,10,https://www.hs.fi/politiikka/art-2000005641470.html,15,www.hs.fi,6,,True,,private,business,story
2018-04-14 10:39:42,100015673061448,1183840691749958,12,http://www.iltalehti.fi/kotimaa/201804142200878001_u0.shtml,3,www.iltalehti.fi,2,,True,,private,business,story
2018-04-14 12:24:56,1578838327,1183877711746256,14,https://www.is.fi/taloussanomat/art-2000005641338.html,10,www.is.fi,0,,True,,private,business,story
2018-04-14 15:24:50,100001388726105,1183950641738963,12,https://www.hs.fi/paivanlehti/14042018/art-2000005641489.html?share=37623c4499061665e6edde8b317a4f45,5,www.hs.fi,0,,True,,private,business,story
2018-04-14 15:39:21,676542986,1183956495071711,5,,4,,0,,False,,,,
2018-04-14 19:46:54,1463386945,1184073481726679,8,https://www.dn.se/debatt/femton-familjer-kontrollerar-sjuttio-procent-av-borsvardet/,3,www.dn.se,0,,True,,,,
2018-04-14 20:50:35,100002286848547,1184101135057247,15,http://minnaisoaho.puheenvuoro.uusisuomi.fi/253816-sote-vaarantaa-potilasturvallisuuden,0,minnaisoaho.puheenvuoro.uusisuomi.fi,0,,True,,private,business,story
2018-04-15 09:04:25,1463386945,1184389791695048,5,http://www.independent.co.uk/news/uk/home-news/nhs-data-sharing-doctors-health-department-patients-mps-jeremy-hunt-a8303291.html,1,www.independent.co.uk,0,,True,,private,business,story
2018-04-15 09:56:59,1669145561,1184408298359864,6,https://www.hs.fi/sunnuntai/art-2000005640886.html,0,www.hs.fi,0,,True,,private,business,story
2018-04-15 10:56:00,1463386945,1184424665024894,13,http://minnaisoaho.puheenvuoro.uusisuomi.fi/253816-sote-vaarantaa-potilasturvallisuuden,2,minnaisoaho.puheenvuoro.uusisuomi.fi,0,,True,,private,business,story
2018-04-15 11:59:57,100009579467805,1184454011688626,32,http://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/160727/30-2018-Asiakasmaksut.pdf?sequence=1&isAllowed=y,18,julkaisut.valtioneuvosto.fi,27,,False,,go,public,press_release
2018-04-15 13:09:43,671681872,1184476895019671,10,https://radikaaliamielenterveytta.blog/2018/04/13/kela-vaatii-selvitysta-transsukupuolisuudestani/,0,radikaaliamielenterveytta.blog,0,,True,,,,
2018-04-15 22:14:13,100005878747531,1184716138329080,3,https://www.cnbc.com/2018/04/11/goldman-asks-is-curing-patients-a-sustainable-business-model.html?__source=sharebar,0,www.cnbc.com,3,,True,,,,
2018-04-15 22:58:25,760563448,1184733558327338,0,https://www.theatlantic.com/science/archive/2018/04/the-scientific-paper-is-obsolete/556676/,0,www.theatlantic.com,0,,True,,private,business,story
2018-04-16 07:12:40,1163965000,1184904284976932,13,https://www.hs.fi/ulkomaat/art-2000005643014.html?share=fc5f89257aad522f49540ccd35821739,7,www.hs.fi,2,,True,,private,business,story
2018-04-16 07:47:59,100000707394276,1184918884975472,14,https://yle.fi/uutiset/3-10156152,4,yle.fi,2,,True,,go,public,story
2018-04-16 11:12:05,100009468899188,1184980061636021,65,http://politiikasta.fi/kansalaisten-aktiivisuustalkoot-eivat-ratkaise-riskiyhteiskunnan-ongelmia/,8,politiikasta.fi,4,,True,,ngo,special,press_release
2018-04-16 12:06:35,760563448,1185001668300527,22,https://gds.blog.gov.uk/2016/06/23/good-culture-evolves-from-the-bottom-up/,14,gds.blog.gov.uk,2,,True,,,,
2018-04-16 13:08:30,100000532149626,1185026471631380,6,https://yle.fi/uutiset/3-10158610,1,yle.fi,0,,True,,go,public,story
2018-04-16 16:27:28,605947607,1185107258289968,6,https://www.adressit.com/kuntoutuspsykoterapia,5,www.adressit.com,3,,True,,,,
2018-04-16 16:34:06,760563448,1185110211623006,8,https://medium.com/basic-income/its-time-for-technology-to-serve-all-humankind-with-unconditional-basic-income-e46329764d28,0,medium.com,3,,True,,personal,business,story
2018-04-16 17:12:11,100000707394276,1185126808288013,16,https://www.hs.fi/paakirjoitukset/art-2000005643218.html,3,www.hs.fi,0,,True,,private,business,story
2018-04-16 17:18:26,100000940823540,1185130431620984,16,http://elepomaki.puheenvuoro.uusisuomi.fi/253892-nykyinen-sote-ei-ole-katastrofin-partaalla,2,elepomaki.puheenvuoro.uusisuomi.fi,2,,True,,private,business,story
2018-04-16 18:36:06,100003747461084,1185172284950132,3,https://wol.iza.org/news/failure-to-match-parents-success-has-negative-impact-on-mens-mental-health,0,wol.iza.org,0,,True,,,,
2018-04-16 19:41:55,1462521900,1185205211613506,9,https://www.eva.fi/wp-content/uploads/2015/01/Kuka-Suomessa-tekee-työt.pdf,1,www.eva.fi,0,,False,,ngo,business,press_release
2018-04-16 23:55:50,100002286848547,1185317758268918,13,https://www.is.fi/kotimaa/art-2000005644161.html,0,www.is.fi,0,,True,,private,business,story
2018-04-17 00:32:46,760563448,1185333001600727,5,https://www.economist.com/news/finance-and-economics/21740403-first-series-columns-professions-shortcomings-economists?fsrc=scn/tw/te/bl/ed/economistsunderstandlittleaboutthecausesofgrowthfreeexchangerootandbranch,0,www.economist.com,0,,True,,private,business,story
2018-04-17 01:08:55,760563448,1185347958265898,3,https://www.independent.co.uk/news/uk/home-news/mark-carney-marxism-automation-bank-of-england-governor-job-losses-capitalism-a8304706.html,1,www.independent.co.uk,2,,True,,private,business,story
2018-04-17 05:52:11,100001388726105,1185447798255914,18,,4,,0,,False,,,,
2018-04-17 06:53:25,100000707394276,1185470424920318,14,https://www.hs.fi/kotimaa/art-2000005644424.html,2,www.hs.fi,0,,True,,private,business,story
2018-04-17 08:12:48,574653030,1185498131584214,30,https://www.hs.fi/kotimaa/art-2000005644424.html?share=09c41119717f42b5c9eb8da84a62e709,16,www.hs.fi,2,,True,,private,business,story
2018-04-17 08:19:41,1850457131,1185499958250698,35,https://blogit.apu.fi/uuninpankkopoikasakutimonen/2018/04/17/naennaisaktiivisuutta/,0,blogit.apu.fi,0,,True,,personal,business,story
2018-04-17 09:33:17,639005778,1185526378248056,44,https://www.etk.fi/tiedote/tekoaly-tunnistaa-tyokyvyttomyyselakelaisen-kaksi-vuotta-ennen-elakkeen-alkamista/,19,www.etk.fi,7,,True,,go,public,press_release
2018-04-17 10:19:30,100005268495079,1185539521580075,16,https://www.uusisuomi.fi/kotimaa/246351-entinen-tyoministeri-potkujen-helpottamisesta-en-olisi-kuuna-paivana-uskonut,0,www.uusisuomi.fi,0,,True,,private,business,story
2018-04-17 11:01:12,100002286848547,1185550694912291,18,https://www.uusisuomi.fi/kotimaa/246411-elina-lepomaelta-uusi-kova-sote-ulostulo-tama-ei-ole-korvausmallin-virhe-vaan,3,www.uusisuomi.fi,4,,True,,private,business,story
2018-04-17 11:02:46,100004377460307,1185551098245584,11,http://tutkimusblogi.kela.fi/arkisto/4522,2,tutkimusblogi.kela.fi,0,,True,,go,public,press_release
2018-04-17 11:44:22,584334415,1185564921577535,20,https://www.taloustaito.fi/Blogi/blogit-2018/tuottavuus-ja-tyopanos-ovat-tyollisyysasteen-varjossa/,0,www.taloustaito.fi,0,,True,,ngo,special,press_release
2018-04-17 11:58:56,760563448,1185569868243707,3,https://www.vox.com/the-big-idea/2017/2/3/14491964/growth-inequality-comparative-us-europe,1,www.vox.com,0,,True,,private,business,story
2018-04-17 12:56:55,100003747461084,1185586961575331,3,https://www.hs.fi/politiikka/art-2000005644914.html,1,www.hs.fi,0,,True,,private,business,story
2018-04-17 13:05:44,1463981946,1185589388241755,0,,2,,0,,True,,,,
2018-04-17 13:14:40,1463386945,1185592158241478,39,https://yle.fi/uutiset/3-10161738?utm_source=facebook-share&utm_medium=social,4,yle.fi,0,,True,,go,public,story
2018-04-17 13:50:50,669567247,1185607638239930,3,http://blogs.bmj.com/bmj/2018/04/17/allyson-pollock-portability-of-budgets-and-competition-for-gp-practice-lists-another-back-door-route-to-us-style-acos/?utm_campaign=shareaholic&utm_medium=facebook&utm_source=socialnetwork,0,blogs.bmj.com,0,,False,,,,
2018-04-17 17:01:47,100001388726105,1185694388231255,10,,1,,0,,False,,,,
2018-04-17 17:11:42,100000707394276,1185698428230851,4,http://stm.fi/artikkeli/-/asset_publisher/monikanavarahoitusta-yksinkertaistetaan-ja-asiakasmaksuja-uudistetaan,3,stm.fi,0,,True,,go,public,press_release
2018-04-17 17:42:38,100000707394276,1185716624895698,5,http://vnk.fi/artikkeli/-/asset_publisher/paaministeri-sipila-oikeudenmukaisuus-ja-tyollisyysriihi-puitu,15,vnk.fi,0,,True,,go,public,press_release
2018-04-17 18:35:11,100007913081428,1185750954892265,5,https://yle.fi/uutiset/3-10158610?utm_source=facebook-share&utm_medium=social,2,yle.fi,0,,True,,go,public,story
2018-04-17 19:06:48,100000707394276,1185768628223831,3,http://evonomics.com/does-welfare-program-give-people-more-opportunity-to-make-bad-choices/,0,evonomics.com,0,,True,,ngo,special,story
2018-04-17 19:09:24,100000317334370,1185769781557049,13,https://www.helsinki.fi/en/conferences/nordic-social-work-conference/keynote-speakers,0,www.helsinki.fi,0,1730556730334652,True,,university,public,press_release
2018-04-17 20:01:33,574653030,1185791144888246,46,,5,,0,,False,,,,
2018-04-17 22:32:30,100000560491269,1185858108214883,8,https://elinatuomiblog.wordpress.com/2018/04/11/suomalainen-peruskoulu-ei-ole-enaa-tasa-arvoinen-ja-kukaan-ei-halua-kuulla-sita/amp/?__twitter_impression=true,0,elinatuomiblog.wordpress.com,3,,True,,personal,,story
2018-04-17 22:37:20,100007356342264,1185859914881369,7,http://ollintuumailut.blogspot.fi/,0,ollintuumailut.blogspot.fi,0,,True,,personal,business,story
2018-04-17 23:34:07,1669759103,1185883421545685,1,https://www.hs.fi/mielipide/art-2000005643938.html,0,www.hs.fi,0,,True,,private,business,story
2018-04-18 04:53:02,100001388726105,1185991481534879,57,,5,,4,,False,,,,
2018-04-18 06:53:59,100000707394276,1186032121530815,17,https://www.hs.fi/mielipide/art-2000005645188.html?share=736329cad9c92324729063fe4a32a99f,37,www.hs.fi,0,,True,,private,business,story
2018-04-18 07:42:58,100001388726105,1186049304862430,15,,7,,0,,False,,,,
2018-04-18 10:43:51,597788039,1186116561522371,19,http://www.uef.fi/web/uef-vaikuttavuuden-talo/Vaikuttavuuden-tutkimuksen-paivat,2,www.uef.fi,0,,True,,university,public,press_release
2018-04-18 11:13:38,100001388726105,1186126661521361,6,https://www.julkari.fi/handle/10024/75689,3,www.julkari.fi,0,,False,,go,public,press_release
2018-04-18 13:04:28,760563448,1186168231517204,4,https://www.tekniikkatalous.fi/talous_uutiset/liikenne/drooniparvi-valvomaan-liikennetta-uusi-jattivirasto-haluaa-vauhdittaa-teknologiakokeiluja-6720498,2,www.tekniikkatalous.fi,2,,True,,,,
2018-04-18 14:37:40,100003747461084,1186201921513835,5,https://www.prospectmagazine.co.uk/economics-and-finance/dianecoyle,9,www.prospectmagazine.co.uk,0,,True,,,,
2018-04-18 15:08:59,564467345,1186213908179303,11,https://demokraatti.fi/tutkimus-monet-joutuneet-tinkimaan-ruoasta-tai-muista-valttamattomista-menoista-ostaakseen-laakkeita/,4,demokraatti.fi,0,,True,,ngo,political,story
2018-04-18 15:35:21,100000707394276,1186223644844996,9,http://vnk.fi/toimi/toimitettua/-/blogs/sosiaaliturvassa-kohdataan-yha-moninaisempia-elaman-ja-arjen-tilanteita,0,vnk.fi,0,,True,,go,public,press_release
2018-04-18 15:41:48,100009579467805,1186226638178030,7,https://www.hs.fi/politiikka/art-2000005645591.html?share=3a930c8f423f0cb3fd4b77cfd195eee6,2,www.hs.fi,0,,True,,private,business,story
2018-04-18 16:23:50,1463386945,1186243874842973,14,https://www.talouselama.fi/uutiset/te/1dd5c3a5-a2f8-31a4-bdb3-20e12552bfdd?ref=facebook%3A465d,8,www.talouselama.fi,9,,True,,private,business,story
2018-04-18 17:47:11,100000038054418,1186297518170942,8,https://www.is.fi/kotimaa/art-2000001925654.html,5,www.is.fi,9,,True,,private,business,story
2018-04-18 18:24:57,100007425993214,1186318014835559,8,https://www.tehylehti.fi/fi/blogit/mainio/vanhustenhuolto-jo-jarkyttavassa-tilassa,1,www.tehylehti.fi,6,,True,,ngo,labour,press_release
2018-04-18 21:14:11,760563448,1186387528161941,2,https://www.nytimes.com/2017/05/01/us/politics/sent-to-prison-by-a-software-programs-secret-algorithms.html,1,www.nytimes.com,0,,True,,private,business,story
2018-04-18 22:32:51,100002286848547,1186421254825235,32,https://www.tehylehti.fi/fi/blogit/mainio/kustannuksiltaan-tehokkaassa-maassa-sote-uudistus-miksi,4,www.tehylehti.fi,2,,True,,ngo,labour,press_release
2018-04-18 22:38:45,100000783378033,1186426424824718,3,https://response.questback.com/isa/qbv.dll/ShowQuest?QuestID=5189480&sid=0dgfOnnTbs,1,response.questback.com,0,,False,,,,
2018-04-19 07:02:08,100000707394276,1186620744805286,15,https://www.hs.fi/mielipide/art-2000005646629.html,2,www.hs.fi,0,,True,,private,business,story
2018-04-19 07:56:31,1463386945,1186636124803748,10,https://www.suomenmaa.fi/uutiset/paljon-parjattu-sotekorvausmalli-voi-toimia-keskiuudellamaalla-on-kokeiltu-samankaltaista-mallia-ja-tulokset-ovat-olleet-rohkaisevia-6.3.364506.f7293c2651?utm_campaign=shareaholic&utm_medium=facebook&utm_source=socialnetwork,4,www.suomenmaa.fi,0,,True,,ngo,political,story
2018-04-19 08:22:58,100000707394276,1186643974802963,13,https://www.helsinki.fi/fi/avoimet-tyopaikat/sosiologian-yliopistonlehtori#.WtcdzeLOq3M.facebook,0,www.helsinki.fi,0,,True,,university,public,press_release
2018-04-19 08:41:38,1463386945,1186648468135847,21,https://www.hs.fi/talous/art-2000005646987.html?share=6a0f22737822d59d54a17ac8d8363858,4,www.hs.fi,4,,True,,private,business,story
2018-04-19 08:59:08,1463386945,1186656111468416,14,http://www.independent.co.uk/news/health/nhs-patients-multiple-diseases-funding-worldwide-cancer-hiv-diabetes-obesity-a8310751.html,2,www.independent.co.uk,0,,True,,private,business,story
2018-04-19 09:48:49,100009579467805,1186671548133539,28,https://www.hs.fi/kotimaa/art-2000005646722.html?share=2a83b5ba4922c883297ce8529cfb3ba8,10,www.hs.fi,2,1961508217511808,True,,private,business,story
2018-04-19 10:13:19,100015673061448,1186678304799530,8,https://www.syrjinta.fi/eduskuntakertomus,0,www.syrjinta.fi,2,,True,,,,
2018-04-19 10:36:57,100000707394276,1186683938132300,68,https://www.vauva.fi/artikkeli/vanhemmuus/kasvatus/koululainen/naetteko-minut,12,www.vauva.fi,8,,True,,,,
2018-04-19 12:03:16,760563448,1186706558130038,1,https://youtu.be/ywYXgKMIm6Q,0,youtu.be,0,,True,,personal,business,story
2018-04-19 14:45:44,1232118792,1186761704791190,0,https://www.hs.fi/mielipide/art-2000005646728.html?share=ec5cabd6c6bf1277bab05c569ccb599a,5,www.hs.fi,0,,True,,private,business,story
2018-04-19 17:44:35,100000707394276,1186834291450598,6,http://stm.fi/artikkeli/-/asset_publisher/aktiivimalli-kehittyy,2,stm.fi,0,,True,,go,public,press_release
2018-04-19 18:07:37,100000704092481,1186845961449431,3,,2,,0,,False,,,,
2018-04-19 19:16:55,627052681,1186889148111779,4,https://www.is.fi/matkat/art-2000005647509.html,9,www.is.fi,0,,True,,private,business,story
2018-04-19 22:47:26,669997441,1187009301433097,17,,5,,0,1206913599326698,True,,,,
2018-04-20 02:19:42,660154073,1187085708092123,9,https://news.harvard.edu/gazette/story/2018/04/scholars-highlight-dangers-drivers-of-inequality-in-harvard-forum/?utm_source=Facebook&utm_medium=Social&utm_campaign=Chan-Facebook-General,0,news.harvard.edu,0,,True,,,,
2018-04-20 07:34:29,100000707394276,1187201178080576,10,https://www.hs.fi/mielipide/art-2000005647869.html,4,www.hs.fi,0,,True,,private,business,story
2018-04-20 07:39:41,610529080,1187202744747086,30,http://www.ts.fi/mielipiteet/kolumnit/3918756/Susan+Kuivalainen+++Keitetaanko+seuraavaksi+sotusoppaa,6,www.ts.fi,0,,True,,private,business,story
2018-04-20 08:37:03,651752592,1187220838078610,26,https://keitos.uta.fi/,1,keitos.uta.fi,7,,True,,university,public,press_release
2018-04-20 12:14:06,100000707394276,1187372794730081,7,https://nordic.businessinsider.com/Finland-is-killing-its-world-famous-basic-income-experiment--/,0,nordic.businessinsider.com,4,,False,,private,business,story
2018-04-20 16:07:46,100000707394276,1187538781380149,13,https://yle.fi/uutiset/3-10169525,4,yle.fi,0,,True,,go,public,story
2018-04-20 18:04:02,100000707394276,1187598154707545,11,http://stm.fi/tapahtumat/2018-05-23/parasta-elamaa-kotona-ii-23.-24.5.2018-paasitorni-helsinki,5,stm.fi,0,,True,,go,public,press_release
2018-04-20 23:27:13,100001129496396,1187735831360444,12,https://www.helsinginuutiset.fi/artikkeli/629111-itahelsinkilaisen-koulun-opettajan-suora-tilitys-osa-oppilaista-ei-opi-edes,6,www.helsinginuutiset.fi,2,,True,,private,business,story
2018-04-21 08:30:34,1463386945,1187936208007073,15,https://www.kansanuutiset.fi/artikkeli/3885290-soten-valinnanvapaus-heikentaa-yhdenvertaisuutta-kaikki-kannattamaton-jaa-maakunnalle,2,www.kansanuutiset.fi,0,,True,,ngo,political,story
2018-04-21 09:56:33,100000707394276,1187961634671197,30,https://yle.fi/uutiset/3-10161469,1,yle.fi,2,,True,,go,public,story
2018-04-21 09:56:48,100009579467805,1187961764671184,12,https://www.hs.fi/paakirjoitukset/art-2000005649932.html?share=284fe015ba7e6d3bb40000464cc59f08,4,www.hs.fi,0,,True,,private,business,story
2018-04-21 10:56:35,100000707394276,1187977304669630,12,http://www.keskusta.fi/news/Juha-Sipilan-puhe-Keskustan-puoluevaltuustossa-Lahdessa-2142018/20266/eb8b8aa2-89ad-4a81-92eb-89873c819faa,12,www.keskusta.fi,2,,True,,,,
2018-04-21 11:29:08,723556694,1187989728001721,14,https://keitos.uta.fi/masennus-ahdistus-nuoruus/,3,keitos.uta.fi,4,,True,,university,public,press_release
2018-04-21 11:56:49,759224608,1188000144667346,21,,11,,5,,True,,,,
2018-04-21 18:47:20,100003747461084,1188184341315593,11,https://www.is.fi/taloussanomat/art-2000005650078.html,8,www.is.fi,0,,True,,private,business,story
